競馬場,競走年月日,レース番号,発走時刻,競走種類名称,レース名,副賞名1,副賞名2,副賞名3,副賞名4,副賞名5,副賞名6,副賞名7,副賞名8,副賞名9,副賞名10,副賞名11,副賞名12,副賞名13,副賞名14,副賞名15,芝ダート区分,回り,距離,天候,馬場,頭数,条件,1着賞金(円),2着賞金(円),3着賞金(円),4着賞金(円),5着賞金(円),上がり4F,上がり3F,ハロンタイム1,ハロンタイム2,ハロンタイム3,ハロンタイム4,ハロンタイム5,ハロンタイム6,ハロンタイム7,ハロンタイム8,ハロンタイム9,ハロンタイム10,ハロンタイム11,ハロンタイム12,ハロンタイム13,ハロンタイム14,ハロンタイム15,コーナー名称1,コーナー名称2,コーナー名称3,コーナー名称4,コーナー名称5,コーナー名称6,コーナー名称7,コーナー名称8,コーナー通過順1,コーナー通過順2,コーナー通過順3,コーナー通過順4,コーナー通過順5,コーナー通過順6,コーナー通過順7,コーナー通過順8
笠松,20260515,12,1715,特別,岐阜オープンＡ１特別,,,,,,,,,,,,,,,,ダート,右,1800,晴,良,8,"サラブレッド系　一般 別定",2200000,880000,550000,330000,220000,52.6,39.3,,,,,,,,,,,,,,,,向正面,第４コーナー,直線,第２コーナー,第３コーナー,第４コーナー,,,"2,7,(1,3,8),(4,5,6)","2,(7,6),(1,8),(3,4),5","(2,4),(1,7),6,(3,8),5","4,2-1,7,(3,6),8-5","(2,8),(4,1)-(3,6),7,5","2,8,1-4,3,6,(7,5)",,
笠松,20260527,1,1055,普通,Ｃ級未勝利Ｃ１４,笠松所属馬限定,,,,,,,,,,,,,,,ダート,右,1400,,,8,"サラブレッド系　一般 定量",400000,160000,100000,60000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,2,1125,普通,ぐんさん誕生日おめでとうＣ１３,ぐんさん誕生日おめでとう賞,,,,,,,,,,,,,,,ダート,右,1400,,,12,"サラブレッド系　一般 定量",400000,160000,100000,60000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,3,1200,普通,第１回結婚記念杯Ｃ１２,第１回結婚記念杯賞,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　一般 定量",400000,160000,100000,60000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,4,1235,普通,道子・穂波・知子頑張る杯Ｃ１１,道子・穂波・知子頑張る杯賞,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　一般 定量",400000,160000,100000,60000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,5,1305,特別,小瀬鵜飼特別Ａ５Ｂ２,,,,,,,,,,,,,,,,ダート,右,1400,,,12,"サラブレッド系　一般 別定",700000,280000,175000,105000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,6,1335,普通,石橋和子さんもうすぐ９８歳記念Ｃ１０,石橋和子さんもうすぐ９８歳記念賞,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　一般 定量",400000,160000,100000,60000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,7,1410,普通,Ｂ３組,,,,,,,,,,,,,,,,ダート,右,1580,,,10,"サラブレッド系　一般 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,8,1445,普通,３歳２組,,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　３歳 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,9,1520,特別,漁火特別３歳１－２,,,,,,,,,,,,,,,,ダート,右,1400,,,11,"サラブレッド系　３歳 別定",700000,280000,175000,105000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,10,1555,特別,かがり火特別Ｂ１－２,,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　一般 別定",700000,280000,175000,105000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,11,1630,特別,のぼり鮎特別３歳１－１,,,,,,,,,,,,,,,,ダート,右,1580,,,10,"サラブレッド系　３歳 別定",700000,280000,175000,105000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260527,12,1705,特別,濃姫特別Ｂ１－１牝馬,,,,,,,,,,,,,,,,ダート,右,1400,,,12,"サラブレッド系　一般 別定",700000,280000,175000,105000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,1,1050,普通,３歳５組,,,,,,,,,,,,,,,,ダート,右,800,,,10,"サラブレッド系　３歳 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,2,1120,普通,Ｂ８・Ｃ２組Ｂ８Ｃ２,,,,,,,,,,,,,,,,ダート,右,1400,,,12,"サラブレッド系　一般 別定",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,3,1155,普通,３歳６組,,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　３歳 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,4,1230,普通,第３回レディースリカコ記念３歳４,（株）浪漫亭賞,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　３歳 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,5,1305,特別,小栗孝一メモリアルＡ２特別,,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　一般 別定",1100000,440000,275000,165000,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,6,1335,普通,Ｃ級セレクション選抜,笠松所属馬限定,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　一般 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,7,1405,普通,３歳３組,,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　３歳 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,8,1445,普通,Ｂ７組,,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　一般 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,9,1515,普通,祝３０周年！ＳＰＡＴ４賞Ｂ６,（株）ｅパドック賞,,,,,,,,,,,,,,,ダート,右,1580,,,9,"サラブレッド系　一般 定量",450000,180000,113000,67000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,10,1555,特別,鵜鮎特別Ｃ１－２,,,,,,,,,,,,,,,,ダート,右,1400,,,10,"サラブレッド系　一般 別定",600000,240000,150000,90000,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,11,1625,特別,屋形船特別Ｃ１－１,,,,,,,,,,,,,,,,ダート,右,1580,,,10,"サラブレッド系　一般 別定",600000,240000,150000,90000,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
笠松,20260528,12,1705,重賞,"第３５回 オグリキャップ記念４歳以上・オープン",〔地方全国交流競走〕,農林水産大臣賞,地方競馬全国協会理事長賞,全国公営競馬主催者協議会会長賞,（一社）日本地方競馬馬主振興協会会長賞,（一社）岐阜県馬主会会長賞,,,,,,,,,,ダート,右,1400,,,12,"サラブレッド系　４歳以上 定量",30000000,9600000,5400000,3600000,2400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名古屋,20260504,1,1225,普通,グランプリＤＡＹ　オープニング３歳１２,,,,,,,,,,,,,,,,ダート,右,920,晴,不良,9,"サラブレッド系　３歳 定量",600000,210000,120000,90000,60000,48.6,37.1,,,,,,,,,,,,,,,,向正面,４角,,,,,,,"(8,9),5-6,1,(2,3),7,4","(8,9),6-5,2,1-7,3,4",,,,,,
名古屋,20260504,2,1300,普通,Ｃ２６組,,,,,,,,,,,,,,,,ダート,右,920,晴,不良,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,49.9,38.3,,,,,,,,,,,,,,,,向正面,４角,,,,,,,"(7,11),10,4,8,9,1,3,6,(2,5)","(4,7),11-8,1,10,(9,6)-(2,3),5",,,,,,
名古屋,20260504,3,1330,普通,３歳１１組,,,,,,,,,,,,,,,,ダート,右,1500,曇,不良,10,"サラブレッド系　３歳 定量",600000,210000,120000,90000,60000,53.1,40.0,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(5,6,7),8,3,4,1,10,2,9","(5,6,7),8-4,10,1,3,(2,9)","(5,6,7),8,4-(3,1,10),2,9","6,4,5,(2,3,8),(7,1)-10-9",,,,
名古屋,20260504,4,1400,普通,３歳１０組,,,,,,,,,,,,,,,,ダート,右,1500,曇,不良,10,"サラブレッド系　３歳 定量",600000,210000,120000,90000,60000,53.9,40.8,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(1,6,5),9,4,(2,7,8),10,3","7,1,6,5,(4,9)-8,2-(3,10)","7,(6,5),(1,9),4,8,2-(3,10)","5,4,(2,6)-(9,8),7-(1,3,10)",,,,
名古屋,20260504,5,1435,普通,Ｃ２５組,,,,,,,,,,,,,,,,ダート,右,1400,曇,不良,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,54.1,41.4,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(1,7,9,10),(3,6,8,11),2,5,4","(1,7,9),10,6,11-(2,3,8)-5-4","1,7,(9,10,11),6-8,(2,3)-(5,4)","(1,7,11)-10,9-(3,8),(2,6,4),5",,,,
名古屋,20260504,6,1505,普通,蘭ちゃん１歳お誕生日Ｃ２４,蘭ちゃん１歳お誕生日賞,,,,,,,,,,,,,,,ダート,右,1500,曇,不良,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,55.6,42.4,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"8,4,9,10,3,(1,2),5,11,6","8-(1,4,9),(10,3),2,5-11=6","(8,9),(3,5),2,(1,10,4),11=6","(9,5),8,(2,3,11)-4-10,1=6",,,,
名古屋,20260504,7,1540,普通,Ｃ２３組,,,,,,,,,,,,,,,,ダート,右,1500,曇,不良,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,53.6,40.6,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(1,6),10,(2,11),5,4,8,9,7,3","5,1,6,(2,10),(4,11),(7,3,8)-9","5,(1,6,10),(2,11),4,(7,3,8)-9","(5,1,6,10),11-(2,4),(7,3,8),9",,,,
名古屋,20260504,8,1615,特別,グランプリ・プレリュード昇竜戦Ａ特別,,,,,,,,,,,,,,,,ダート,右,1700,曇,不良,9,"サラブレッド系　一般 定量",2600000,910000,520000,390000,260000,51.9,39.7,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(2,3,1),6,(4,5,8),9,7","(2,3,1)-(4,5,6)-(9,8)-7","(3,1),2-(5,6),4,8,9-7","1,3,2-5,9,(4,6),8=7",,,,
名古屋,20260504,9,1700,特別,アークトゥルス特別Ｂ２,,,,,,,,,,,,,,,,ダート,右,1700,雨,重,7,"サラブレッド系　一般 定量",850000,298000,170000,128000,85000,51.8,39.2,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"2,5,6,3,7,4,1","(2,5),6,3,7,4,1","(2,5),6,3,7,4,1","2,(5,6),3,(1,4,7)",,,,
名古屋,20260504,10,1730,特別,春の大三角特別Ｂ１,,,,,,,,,,,,,,,,ダート,右,1500,雨,重,8,"サラブレッド系　一般 定量",1000000,350000,200000,150000,100000,51.2,38.6,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"4,7,3,5,8,6,2,1","4,7,3,(5,8),(1,2),6","(4,7,8),(5,2),(6,1),3","(4,7,8),(5,6,1),2=3",,,,
名古屋,20260504,11,1805,重賞,第２６回名古屋グランプリJpnIIオープン,農林水産大臣賞,日本中央競馬会理事長賞,日本馬主協会連合会長奨励賞,地方競馬全国協会理事長賞,（一社）日本地方競馬馬主振興協会会長賞,（一社）愛知県馬主協会会長賞,愛知県競馬組合管理者賞,開催執務委員長賞,ＮＡＲ生産牧場賞,,,,,,,ダート,右,2100,雨,重,12,"サラブレッド系　４歳以上 別定",40000000,14000000,8000000,6000000,4000000,51.3,38.9,,,,,,,,,,,,,,,,向正面,正面,２角,３角,４角,,,,"2,11,12-7-6,(4,9)-8,(3,10),1,5","2,11,12,7,8,6,9,3,4,1,10,5","2-11,12,8,7,9,(1,6)-4,3,10,5","2,11,12,7,9,8,1,6-4,3,(5,10)","(11,12),(2,9),1,7,6,8-5-4-3,10",,,
名古屋,20260504,12,1845,普通,Ｃ２２組,,,,,,,,,,,,,,,,ダート,右,1500,雨,重,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,54.4,41.2,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(2,11),1,6,10,5,9,3,7,8,4","2,11-1,6,(3,10,5),9,7-8-4","2,11-(1,6,10),(3,9),5,7-8-4","2,3,(6,5,11,10),9,7-1,8-4",,,,
名古屋,20260505,1,1155,普通,デネボラ疾風戦Ｂ４,,,,,,,,,,,,,,,,ダート,右,920,晴,重,12,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,47.3,36.5,,,,,,,,,,,,,,,,向正面,４角,,,,,,,"2,3,11,12,(1,9),5,(4,8),(6,10)","2,11,3,12,9,1,5,8,4,(6,10)",,,,,,
名古屋,20260505,2,1225,普通,Ｃ２１組,,,,,,,,,,,,,,,,ダート,右,1500,晴,重,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,53.1,40.5,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"1,3,8,10,2,4,11,6,9,5,7","(1,3),(2,8),10-(4,11),6-(7,9,5)","(1,3,8),10,2-(4,11),(7,6),5,9","3,8,10,1,2,11,(7,6),4,5-9",,,,
名古屋,20260505,3,1300,特別,メイドリーム戦３歳特別,,,,,,,,,,,,,,,,ダート,右,2000,晴,重,5,"サラブレッド系　３歳 定量",1000000,350000,200000,150000,100000,53.7,40.7,,,,,,,,,,,,,,,,向正面,正面,２角,３角,４角,,,,"3,5,1,(2,4)","3,5,1,4,2","(3,5),1,4-2","(1,3,5),4,2","5,1,4,3,2",,,
名古屋,20260505,4,1335,普通,Ｃ２０組,,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,52.6,39.7,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"7,9,11,(2,8),3,10,6,(1,5)","(7,9),11,2,(1,8),3,(6,10)-5","(7,9),(1,11),2-(3,8,10),5,6","7,9,11,(1,2)-3,8,5,10,6",,,,
名古屋,20260505,5,1410,普通,もちゃ５歳だねくぃー記念Ｃ１９,もちゃ５歳だねくぃー記念賞,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,54.1,41.2,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"1,6,4,5,7,11,9,2,3,8,10","1,6-4,11,(2,5),(7,9)-3,(8,10)","1-6,(4,7,11,9,5)-3,2,10,8","(4,1),5,9,6,11,(2,3),8,7,10",,,,
名古屋,20260505,6,1445,普通,Ｃ１８組,,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,12,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,51.8,39.2,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(2,6,8,11),4,12,10,7,5,1,9,3","(2,6),5,(3,8),12,11,10,7,(1,4),9","(2,6),(5,11,12,10),8,3,7,4,1,9","(2,6)-5,(12,11)-10-(3,9)-(4,7),8,1",,,,
名古屋,20260505,7,1515,普通,Ｂ５組,,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,12,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,50.6,38.4,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"3,12,(8,11),7,1,10,5,6,2,9","(3,12),(11,7),1,8,(5,10),6,(2,9)","(3,12,7),11,1,(8,5),(2,6,9,10)","(3,7),12,11-1,2,5,8,(9,6)=10",,,,
名古屋,20260505,8,1550,普通,スピカ賞Ｂ３,,,,,,,,,,,,,,,,ダート,右,1400,晴,稍重,10,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,50.0,37.7,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"7,8,6,1,9,10,5,4,2,3","7,8,(6,9),10,1,5,2,(4,3)","7,8,(6,9),10,1,5,2,(4,3)","(6,7),8,10,9,1,(4,2,5)=3",,,,
名古屋,20260505,9,1635,特別,こどもの日特別Ａ６,,,,,,,,,,,,,,,,ダート,右,1400,晴,稍重,11,"サラブレッド系　一般 定量",1000000,350000,200000,150000,100000,51.1,38.8,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"5,11,6,10,2,8,9,4,3,1,7","5,(6,11),8,2,10,(4,9),(1,3,7)","5,(6,11),8,(2,10),9,4,7,3,1","5,(2,11),7,(9,8),10,(4,6)-3-1",,,,
名古屋,20260505,10,1720,普通,Ｃ１７組,,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,12,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,53.3,40.4,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"5,6,11,12,4,1,8,3,(2,9),7","(5,6),11,12,(1,4),(2,3,8),9,7","(5,6,11),(1,12),(2,4),(3,8,9)-7","(2,5),(6,11),(1,4),9,3,(8,12),7",,,,
名古屋,20260505,11,1755,重賞,第６５回駿蹄賞３歳オープン,（第５６回東海優駿トライアル競走）,中日スポーツ賞,（一社）ＪＢＣ協会賞,［フォーウィールドライブ号の種付権利］,（一社）愛知県馬主協会会長賞,愛知県競馬組合管理者賞,開催執務委員長賞,,,,,,,,,ダート,右,2000,晴,稍重,11,"サラブレッド系　３歳 定量",9000000,3150000,1800000,1350000,900000,52.6,39.7,,,,,,,,,,,,,,,,向正面,正面,２角,３角,４角,,,,"(4,5,7,10),(6,8),9,(1,2),(3,11)","10,5,4,7,8,9,1,6,(2,3,11)","5,10,(4,1,6),9,(7,8),3-(2,11)","6,(5,9),(1,10),(4,3),7-8,11-2","(6,9,10),5=3-1,7-11-(4,8)=2",,,
名古屋,20260505,12,1830,普通,Ｃ１６組,,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,12,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,53.2,40.5,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"4,6,9,10,(1,2,3,7,12),5,8,11","(4,10)-6,(2,9),(1,3),(5,12),7,(8,11)","4,10,6,9,(1,2,12),(3,5),7,11,8","6,10,(1,12,5),4,9,3,(8,2,11),7",,,,
名古屋,20260506,1,1225,普通,Ｃ１５組,,,,,,,,,,,,,,,,ダート,右,1500,曇,稍重,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,52.0,39.5,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"7,8,9,(2,5,10),11,1,6,3,4","7,(8,9),2,5,(11,10),(1,3),6-4","7,(8,9),10,2,(5,11),6,3,1,4","(2,7,8),(9,10),5,(3,6),11,1,4",,,,
名古屋,20260506,2,1300,普通,Ｃ１４組,,,,,,,,,,,,,,,,ダート,右,1500,曇,稍重,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,53.7,41.0,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(5,8,10),(2,3),9,6,4,7,1","5,8,10,2,3=9,6,4-7,1","5,8,10,2,3=(9,6),4-7,1","5,8,(2,3,10)-6,9,7,4=1",,,,
名古屋,20260506,3,1335,普通,せいなちゃんハーフ成人式Ｃ１３,せいなちゃんハーフ成人式賞,,,,,,,,,,,,,,,ダート,右,1500,曇,稍重,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,53.2,40.7,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"2,10,11,5,1,7,(8,9),4,6,3","2,10,11,5,1,7,8,9-6,4,3","2,10,11,1,5,7,8-(9,6)-3,4","2,(1,10),8,5,11,7,9,6-3,4",,,,
名古屋,20260506,4,1410,普通,薫風（くんぷう）賞３歳３,,,,,,,,,,,,,,,,ダート,右,1700,曇,稍重,12,"サラブレッド系　３歳 定量",600000,210000,120000,90000,60000,54.2,41.6,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"10,11,2,12,7,3,4,1,5,6,8,9","10,11,12,2,3,7,(6,1,4)-(9,5),8","10,(11,12)-(3,2),(6,4),7,(9,1),5,8","10-12-3,6,4-2,1,(11,9),8,(5,7)",,,,
名古屋,20260506,5,1445,普通,Ｂ８組,,,,,,,,,,,,,,,,ダート,右,1700,曇,稍重,11,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,53.7,40.7,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(3,7),11,10,2,4,9,6,5,8,1","3,7=(11,10),(2,6),9,4,8,5-1","(3,7),8,10,(11,6,9),(2,5)-4-1","7,(6,9),11,8,(2,3,10),5-4-1",,,,
名古屋,20260506,6,1515,普通,Ｂ７組,,,,,,,,,,,,,,,,ダート,右,1500,曇,稍重,11,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,50.4,38.0,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"3,5,6,8,4,7,10,1,9,2,11","3,5,6,4,8,7,(1,10)-9,(2,11)","(3,5),6,4,8,(1,7,10)-9-(2,11)","(4,3),5,6-1,8,7,10,9,(2,11)",,,,
名古屋,20260506,7,1550,普通,Ｂ６組,,,,,,,,,,,,,,,,ダート,右,1500,小雨,稍重,12,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,52.9,40.7,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"8,1,10,9,12,3,11,6,7,4,2,5","8,1,10,3,9,6,11,12,4,7-5,2","8,1-3,10,(11,9),6,4,12,7-5-2","(3,8),1,(11,9),4,(6,7),10,5,12-2",,,,
名古屋,20260506,8,1635,普通,若緑（わかみどり）賞３歳２,,,,,,,,,,,,,,,,ダート,右,1400,小雨,稍重,10,"サラブレッド系　３歳 定量",600000,210000,120000,90000,60000,51.3,39.0,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(2,6,8),9,4,10,7,5,3,1","10,2,6,(8,9),4,(5,7),3,1","10,(2,8,9),6,4,5,7-3,1","(4,2,9)-(6,10),8,(5,7)=(3,1)",,,,
名古屋,20260506,9,1715,特別,ネモフィラ特別Ａ５,,,,,,,,,,,,,,,,ダート,右,1500,小雨,稍重,9,"サラブレッド系　一般 定量",1000000,350000,200000,150000,100000,50.9,38.7,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"9,8,2,3,1,6,4,5,7","9,(8,3),2,1,(4,6),5-7","9,8,3,1,(2,6),(4,5)-7","9,8,1,(2,3),4,6,5-7",,,,
名古屋,20260506,10,1750,普通,Ｃ１２組,,,,,,,,,,,,,,,,ダート,右,1500,小雨,稍重,12,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,52.8,40.2,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"3,6,(1,2,12),7,11,10,9,5,4","3,6,12,(1,2),7,9,(5,10,11)-4","3,(6,12),9,2,(1,7)-10,(5,4,11)","(3,9),12-7,2,10,4,1-5,(6,11)",,,,
名古屋,20260506,11,1825,特別,牡丹（ぼたん）特別Ａ４,,,,,,,,,,,,,,,,ダート,右,1700,小雨,稍重,10,"サラブレッド系　一般 定量",1200000,420000,240000,180000,120000,52.7,40.4,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"8,4,1,10,7,6,5,2,3,9","8,4,1,7,10,5,6=2-3=9","8,4,1,7,5,10-6=2-3=9","4,8,(5,1)-(7,6,10)-2-3=9",,,,
名古屋,20260506,12,1900,特別,八曽山（はっそさん）特別Ｃ１１,,,,,,,,,,,,,,,,ダート,右,1700,小雨,稍重,12,"サラブレッド系　一般 定量",750000,263000,150000,113000,75000,54.4,41.4,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(1,4,5,12),(10,8,6),3,11,2,9,7","1,(4,5,12)=3,6,8,10,9,11,2,7","1,4,12,5-(3,6),8,(10,11),9,2,7","4,1,12,(3,6),11,10,9,7,8,2,5",,,,
名古屋,20260507,1,1220,普通,３歳６組,,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,10,"サラブレッド系　３歳 定量",600000,210000,120000,90000,60000,54.5,42.0,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(1,3),4,2,6,10,(7,5),8,9","(1,3)-2,4-6,(7,10)-5,8,9","(1,3)-4,2-6,10,7-5,8,9","1,3,4,2,6,9,(7,10),8,5",,,,
名古屋,20260507,2,1255,普通,３歳５組,,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,10,"サラブレッド系　３歳 定量",600000,210000,120000,90000,60000,52.7,40.2,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"(5,7,8,10),(2,6,9),4,3,1","(5,7),8,(6,2,10)-3,(4,9),1","5,7,6,(2,8,10),3,4,9,1","5,6,7,3-2,4,9,1,8,10",,,,
名古屋,20260507,3,1330,普通,貴臣生誕５０周年記念３歳４,貴臣生誕５０周年記念賞,,,,,,,,,,,,,,,ダート,右,1400,晴,稍重,11,"サラブレッド系　３歳 定量",600000,210000,120000,90000,60000,51.1,38.6,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"11,5,4,8,7,2,9,10,(1,3),6","11,1,5,(4,7),(2,8),(10,3),9,6","11,5,(1,7),(2,8,4),3,10-(9,6)","11,(5,7),1-2,8-4-10,9,3-6",,,,
名古屋,20260507,4,1405,普通,Ｃ１０組,,,,,,,,,,,,,,,,ダート,右,1500,晴,稍重,10,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,52.6,40.2,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"5,7,6,4,9,1,3,2,10","5,7-6,9,4,3,2,1,10","5,7-6,9,4,3,2,10,1","7,5-6-(4,3,2),(10,9)-1",,,,
名古屋,20260507,5,1435,普通,Ｃ９組,,,,,,,,,,,,,,,,ダート,右,1500,晴,良,10,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,52.1,39.7,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"9,4,2,(1,8,10),(6,7),5,3","(1,9),2,(4,10),8-6,7-5-3","(1,9,2),4,10,8-6,7,5-3","(1,9,2),10,4,8-5,6,7,3",,,,
名古屋,20260507,6,1505,普通,Ｃ８組,,,,,,,,,,,,,,,,ダート,右,1500,晴,良,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,51.9,39.4,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"6,7,(2,4),11,3,10,5,9,8,1","6,7,2,4,(3,5,11),10,8,9-1","(6,7),2,(4,5,11),3,10,8,9-1","6,7,(2,11),4,(3,5),8,9,1,10",,,,
名古屋,20260507,7,1555,普通,Ｃ７組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",570000,200000,114000,86000,57000,51.4,38.8,,,,,,,,,,,,,,,,正面,２角,３角,４角,,,,,"2,8,(4,5,10),9,6,3,11,7,1","2-8,4,10,(3,5,9)-(7,6),11,1","2-8,4,(5,10,9),3,7,6,(1,11)","2,8,(7,4,9),10,(3,5)-1,6-11",,,,
