id,category,venueName,region,startTime,endTime,days,dates,officialUrl,night,memo,accessNote
keirin-2026-05-15-36,keirin,小田原競輪場,神奈川県,10:30,16:30,,2026-05-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,小田原競輪場の公式発表もあわせて確認してください。
keirin-2026-05-15-31,keirin,松戸競輪場,千葉県,10:30,16:30,,2026-05-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,松戸競輪場の公式発表もあわせて確認してください。
keirin-2026-05-15-44,keirin,大垣競輪場,岐阜県,15:00,21:00,,2026-05-15,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,大垣競輪場の公式発表もあわせて確認してください。
keirin-2026-05-15-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-05-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-05-15-84,keirin,武雄競輪場,佐賀県,10:30,16:30,,2026-05-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,武雄競輪場の公式発表もあわせて確認してください。
keirin-2026-05-16-24,keirin,宇都宮競輪場,栃木県,10:30,16:30,,2026-05-16,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,宇都宮競輪場の公式発表もあわせて確認してください。
keirin-2026-05-16-56,keirin,岸和田競輪場,大阪府,15:00,21:00,,2026-05-16,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,岸和田競輪場の公式発表もあわせて確認してください。
keirin-2026-05-16-43,keirin,岐阜競輪場,岐阜県,15:00,21:00,,2026-05-16,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,岐阜競輪場の公式発表もあわせて確認してください。
keirin-2026-05-16-36,keirin,小田原競輪場,神奈川県,10:30,16:30,,2026-05-16,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,小田原競輪場の公式発表もあわせて確認してください。
keirin-2026-05-16-31,keirin,松戸競輪場,千葉県,10:30,16:30,,2026-05-16,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,松戸競輪場の公式発表もあわせて確認してください。
keirin-2026-05-16-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-05-16,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-05-17-24,keirin,宇都宮競輪場,栃木県,10:30,16:30,,2026-05-17,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,宇都宮競輪場の公式発表もあわせて確認してください。
